date,low,high,last,weighted_avg,id_full,buy_volume,sell_volume,total_volume
2024-10-12 00:00:00,0.00,7.44,0.00,1.56,1.56,2.8,27.8,15.3
2024-10-12 01:00:00,0.15,9.00,4.99,4.94,4.94,4.4,9.5,7.0
2024-10-12 02:00:00,-3.90,6.10,-3.90,2.45,2.45,4.8,17.3,11.1
2024-10-12 03:00:00,-10.00,4.41,-10.00,-1.93,-1.93,5.9,5.9,5.9
2024-10-12 04:00:00,-8.40,2.70,-7.20,-1.50,-1.50,4.8,11.6,8.2
2024-10-12 05:00:00,-5.00,3.81,2.80,0.08,0.08,4.4,39.4,21.9
2024-10-12 06:00:00,-1.02,3.00,-1.02,-0.11,-0.11,6.4,15.7,11.1
2024-10-12 07:00:00,-5.01,3.00,-4.30,-1.37,-1.37,5.2,5.2,5.2
2024-10-12 08:00:00,-5.80,5.22,-5.80,-0.20,15.29,4.4,4.4,4.4
2024-10-12 09:00:00,-2.01,0.76,-2.01,-1.13,15.61,3.4,3.4,3.4
2024-10-12 10:00:00,-2.00,4.22,3.98,2.07,2.07,7.3,7.3,7.3
2024-10-12 11:00:00,0.80,13.16,0.80,6.43,6.43,8.5,54.8,31.7
2024-10-12 12:00:00,3.44,12.00,11.02,7.72,7.72,14.2,94.6,54.4
2024-10-12 13:00:00,8.41,14.94,13.28,10.58,10.58,54.7,120.7,87.7
2024-10-12 14:00:00,6.00,20.56,20.56,7.15,7.15,2.4,52.4,27.4
2024-10-12 15:00:00,9.81,27.84,17.00,10.90,10.90,2.9,52.9,27.9
2024-10-12 16:00:00,9.00,20.00,12.80,10.26,10.26,3.8,88.8,46.3
2024-10-12 17:00:00,9.00,18.90,16.30,9.80,9.80,2.4,85.4,43.9
2024-10-12 18:00:00,9.94,25.01,13.70,15.95,15.95,4.8,64.8,34.8
2024-10-12 19:00:00,7.99,22.00,15.00,9.99,9.99,17.2,92.2,54.7
2024-10-12 20:00:00,3.40,22.80,22.80,7.59,7.59,4.8,29.8,17.3
2024-10-12 21:00:00,0.50,6.09,6.09,5.40,5.40,4.4,39.4,21.9
2024-10-12 22:00:00,0.90,4.70,1.00,2.92,-0.01,3.4,3.4,3.4
2024-10-12 23:00:00,-0.54,6.15,6.00,2.46,-0.57,4.9,4.9,4.9
2024-10-13 00:00:00,-2.30,-0.15,-1.00,-0.99,0.00,2.4,2.4,2.4
2024-10-13 01:00:00,-1.05,2.84,-1.00,0.88,-0.01,2.4,2.4,2.4
2024-10-13 02:00:00,-2.02,0.19,-2.01,-0.94,-0.07,2.4,2.4,2.4
2024-10-13 03:00:00,-2.60,1.21,0.90,-0.88,-0.88,7.2,7.2,7.2
2024-10-13 04:00:00,0.70,8.31,8.31,4.63,-0.51,3.0,3.0,3.0
2024-10-13 05:00:00,4.10,9.42,8.70,8.11,-0.09,4.4,4.4,4.4
2024-10-13 06:00:00,2.05,9.47,2.05,5.19,-0.01,4.8,2.4,3.6
2024-10-13 07:00:00,2.00,13.40,2.00,7.87,3.71,4.8,2.4,3.6
2024-10-13 08:00:00,17.30,17.41,17.30,17.36,8.27,0.0,2.4,1.2
2024-10-13 09:00:00,0.00,0.00,0.00,0.00,8.64,0.0,0.0,0.0
2024-10-13 10:00:00,0.00,0.00,0.00,0.00,6.46,0.0,0.0,0.0
2024-10-13 11:00:00,0.00,0.00,0.00,0.00,6.87,0.0,0.0,0.0
2024-10-13 12:00:00,0.00,0.00,0.00,0.00,7.40,0.0,0.0,0.0
2024-10-13 13:00:00,0.00,0.00,0.00,0.00,7.30,0.0,0.0,0.0
2024-10-13 14:00:00,0.00,0.00,0.00,0.00,16.67,0.0,0.0,0.0
2024-10-13 15:00:00,0.00,0.00,0.00,0.00,21.93,0.0,0.0,0.0
2024-10-13 16:00:00,0.00,0.00,0.00,0.00,19.58,0.0,0.0,0.0
2024-10-13 17:00:00,0.00,0.00,0.00,0.00,26.35,0.0,0.0,0.0
2024-10-13 18:00:00,0.00,0.00,0.00,0.00,27.88,0.0,0.0,0.0
2024-10-13 19:00:00,0.00,0.00,0.00,0.00,23.85,0.0,0.0,0.0
2024-10-13 20:00:00,0.00,0.00,0.00,0.00,24.27,0.0,0.0,0.0
2024-10-13 21:00:00,0.00,0.00,0.00,0.00,24.89,0.0,0.0,0.0
2024-10-13 22:00:00,0.00,0.00,0.00,0.00,25.14,0.0,0.0,0.0
2024-10-13 23:00:00,0.00,0.00,0.00,0.00,25.02,0.0,0.0,0.0
2024-10-14 00:00:00,14.10,20.00,15.80,16.00,16.00,6.3,6.3,6.3
2024-10-14 01:00:00,19.41,22.40,22.40,22.24,22.24,19.5,2.4,11.0
2024-10-14 02:00:00,20.20,22.70,21.42,21.96,22.73,6.4,2.4,4.4
2024-10-14 03:00:00,14.90,22.90,14.90,16.40,16.40,3.5,13.6,8.6
2024-10-14 04:00:00,10.30,22.32,15.99,15.90,15.90,12.2,2.2,7.2
2024-10-14 05:00:00,20.07,24.19,24.19,22.40,25.84,6.6,1.6,4.1
2024-10-14 06:00:00,33.67,34.49,33.67,34.15,34.15,12.0,0.0,6.0
2024-10-14 07:00:00,37.00,40.27,38.66,39.22,39.22,17.0,0.0,8.5
2024-10-14 08:00:00,34.54,38.50,36.00,36.14,36.14,29.8,2.9,16.4
2024-10-14 09:00:00,32.73,36.65,35.00,35.67,35.67,10.2,13.2,11.7
2024-10-14 10:00:00,33.00,36.60,36.60,34.98,34.98,17.5,2.4,10.0
2024-10-14 11:00:00,27.00,30.19,27.00,28.57,30.05,1.4,1.4,1.4
2024-10-14 12:00:00,27.50,27.77,27.77,27.64,26.38,1.0,1.0,1.0
2024-10-14 13:00:00,0.00,0.00,0.00,0.00,24.32,0.0,0.0,0.0
2024-10-14 14:00:00,0.00,0.00,0.00,0.00,23.53,0.0,0.0,0.0
2024-10-14 15:00:00,20.00,20.00,20.00,20.00,20.00,35.0,0.0,17.5
2024-10-14 16:00:00,20.50,22.30,22.13,21.81,21.81,46.6,0.6,23.6
2024-10-14 17:00:00,21.76,22.53,21.85,22.32,22.32,55.4,0.0,27.7
2024-10-14 18:00:00,15.41,21.36,16.60,19.61,19.61,92.8,3.3,48.1
2024-10-14 19:00:00,14.20,18.20,14.20,17.19,17.19,53.7,2.4,28.1
2024-10-14 20:00:00,12.00,16.98,16.00,15.38,15.38,67.2,2.4,34.8
2024-10-14 21:00:00,8.20,12.60,10.61,9.42,9.42,47.9,3.4,25.7
2024-10-14 22:00:00,11.31,14.31,14.31,12.76,12.76,67.3,3.8,35.6
2024-10-14 23:00:00,8.91,13.66,10.29,10.29,10.29,88.2,8.6,48.4
2024-10-15 00:00:00,0.00,0.00,0.00,0.00,8.42,0.0,0.0,0.0
2024-10-15 01:00:00,6.63,8.15,6.63,7.15,6.62,2.4,2.4,2.4
2024-10-15 02:00:00,0.00,0.00,0.00,0.00,7.43,0.0,0.0,0.0
2024-10-15 03:00:00,6.83,7.52,6.83,7.18,6.82,0.8,0.8,0.8
2024-10-15 04:00:00,11.65,14.17,12.60,12.54,10.50,2.2,2.2,2.2
2024-10-15 05:00:00,15.17,15.71,15.71,15.49,14.54,2.4,2.4,2.4
2024-10-15 06:00:00,0.00,0.00,0.00,0.00,15.26,0.0,0.0,0.0
2024-10-15 07:00:00,0.00,0.00,0.00,0.00,16.08,0.0,0.0,0.0
2024-10-15 08:00:00,0.00,0.00,0.00,0.00,17.97,0.0,0.0,0.0
2024-10-15 09:00:00,18.90,19.99,19.99,19.45,19.99,2.4,2.4,2.4
2024-10-15 10:00:00,20.70,23.45,22.18,21.74,21.78,2.4,2.5,2.5
2024-10-15 11:00:00,22.93,24.90,24.60,23.78,22.93,2.4,2.4,2.4
2024-10-15 12:00:00,22.90,24.10,24.10,23.92,23.98,3.0,3.0,3.0
2024-10-15 13:00:00,23.00,24.57,23.00,23.79,24.57,2.4,2.4,2.4
2024-10-15 14:00:00,22.60,24.42,22.60,23.83,24.42,2.4,2.4,2.4
2024-10-15 15:00:00,23.19,25.20,25.20,24.20,23.19,2.4,2.4,2.4
2024-10-15 16:00:00,20.40,22.46,22.20,21.34,22.17,2.4,2.4,2.4
2024-10-15 17:00:00,18.90,20.30,20.30,19.84,19.93,5.5,2.4,4.0
2024-10-15 18:00:00,16.47,18.47,17.50,17.04,16.47,2.6,2.4,2.5
2024-10-15 19:00:00,14.90,16.50,14.90,16.01,16.01,19.4,2.4,10.9
2024-10-15 20:00:00,0.73,18.00,0.73,13.64,13.64,34.2,9.2,21.7
2024-10-15 21:00:00,-0.15,15.51,-0.15,7.84,7.84,8.4,8.4,8.4
2024-10-15 22:00:00,3.40,8.50,3.75,5.42,5.42,5.5,5.5,5.5
2024-10-15 23:00:00,0.00,0.00,0.00,0.00,10.16,0.0,0.0,0.0
2024-10-16 00:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2024-10-16 01:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2024-10-16 02:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2024-10-16 03:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2024-10-16 04:00:00,9.16,12.00,12.00,10.58,,0.0,50.0,25.0
2024-10-16 05:00:00,19.00,19.70,19.00,19.22,,0.0,75.7,37.9
2024-10-16 06:00:00,12.00,14.05,12.00,13.45,,0.0,25.0,12.5
2024-10-16 07:00:00,13.00,18.10,13.00,15.24,,2.4,91.9,47.2
2024-10-16 08:00:00,8.00,16.80,8.00,14.23,,0.0,91.4,45.7
2024-10-16 09:00:00,15.00,17.10,15.00,16.47,,0.0,53.0,26.5
2024-10-16 10:00:00,8.00,19.01,9.70,14.49,,2.4,97.5,50.0
2024-10-16 11:00:00,11.50,16.90,13.80,12.82,,2.4,42.4,22.4
2024-10-16 12:00:00,1.90,16.00,4.00,5.92,,42.6,113.3,78.0
2024-10-16 13:00:00,-0.56,13.75,13.75,4.40,,59.4,79.4,69.4
2024-10-16 14:00:00,4.08,9.60,4.08,7.51,,4.9,38.5,21.7
2024-10-16 15:00:00,-1.00,10.85,-1.00,3.38,,13.8,13.8,13.8
2024-10-16 16:00:00,-1.00,10.70,7.27,4.88,,2.8,3.9,3.4
2024-10-16 17:00:00,10.01,10.01,10.01,10.01,,0.0,2.4,1.2
2024-10-16 18:00:00,5.98,7.00,7.00,6.28,,4.8,2.4,3.6
2024-10-16 19:00:00,5.00,5.00,5.00,5.00,,2.4,0.0,1.2
2024-10-16 20:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2024-10-16 21:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2024-10-16 22:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
2024-10-16 23:00:00,0.00,0.00,0.00,0.00,,0.0,0.0,0.0
